date	time	test	negative	confirmed	released	deceased	time_time_age	age	confirmed_time_age	deceased_time_age	time_time_gender	sex	confirmed_time_gender	deceased_time_gender	time_time_province	province	confirmed_time_province	released_time_province	deceased_time_province
2020-03-15	0	268212	243778	8126	834	75	0	80s	263	25	0	male	3136	41	0	Jeollabuk-do	7	4	0
2020-03-15	0	268212	243778	8126	834	75	0	80s	263	25	0	male	3136	41	0	Jeollanam-do	4	2	0
2020-03-15	0	268212	243778	8126	834	75	0	80s	263	25	0	male	3136	41	0	Gyeongsangbuk-do	1157	163	17
2020-03-15	0	268212	243778	8126	834	75	0	80s	263	25	0	male	3136	41	0	Gyeongsangnam-do	85	16	0
2020-03-15	0	268212	243778	8126	834	75	0	80s	263	25	0	male	3136	41	0	Jeju-do	4	1	0
2020-03-15	0	268212	243778	8126	834	75	0	80s	263	25	0	female	5026	34	0	Seoul	247	47	0
2020-03-15	0	268212	243778	8126	834	75	0	80s	263	25	0	female	5026	34	0	Busan	106	52	1
2020-03-15	0	268212	243778	8126	834	75	0	80s	263	25	0	female	5026	34	0	Daegu	6031	468	53
2020-03-15	0	268212	243778	8126	834	75	0	80s	263	25	0	female	5026	34	0	Incheon	30	4	0
2020-03-15	0	268212	243778	8126	834	75	0	80s	263	25	0	female	5026	34	0	Gwangju	16	4	0
2020-03-15	0	268212	243778	8126	834	75	0	80s	263	25	0	female	5026	34	0	Daejeon	22	4	0
2020-03-15	0	268212	243778	8126	834	75	0	80s	263	25	0	female	5026	34	0	Ulsan	28	6	0
2020-03-15	0	268212	243778	8126	834	75	0	80s	263	25	0	female	5026	34	0	Sejong	39	0	0
2020-03-15	0	268212	243778	8126	834	75	0	80s	263	25	0	female	5026	34	0	Gyeonggi-do	211	40	3
2020-03-15	0	268212	243778	8126	834	75	0	80s	263	25	0	female	5026	34	0	Gangwon-do	29	7	1
2020-03-15	0	268212	243778	8126	834	75	0	80s	263	25	0	female	5026	34	0	Chungcheongbuk-do	31	6	0
2020-03-15	0	268212	243778	8126	834	75	0	80s	263	25	0	female	5026	34	0	Chungcheongnam-do	115	10	0
2020-03-15	0	268212	243778	8126	834	75	0	80s	263	25	0	female	5026	34	0	Jeollabuk-do	7	4	0
2020-03-15	0	268212	243778	8126	834	75	0	80s	263	25	0	female	5026	34	0	Jeollanam-do	4	2	0
2020-03-15	0	268212	243778	8126	834	75	0	80s	263	25	0	female	5026	34	0	Gyeongsangbuk-do	1157	163	17
2020-03-15	0	268212	243778	8126	834	75	0	80s	263	25	0	female	5026	34	0	Gyeongsangnam-do	85	16	0
2020-03-15	0	268212	243778	8126	834	75	0	80s	263	25	0	female	5026	34	0	Jeju-do	4	1	0
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	male	3169	41	0	Seoul	253	52	0
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	male	3169	41	0	Busan	107	53	1
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	male	3169	41	0	Daegu	6066	734	53
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	male	3169	41	0	Incheon	30	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	male	3169	41	0	Gwangju	16	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	male	3169	41	0	Daejeon	22	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	male	3169	41	0	Ulsan	28	7	0
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	male	3169	41	0	Sejong	40	0	0
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	male	3169	41	0	Gyeonggi-do	231	48	3
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	male	3169	41	0	Gangwon-do	29	7	1
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	male	3169	41	0	Chungcheongbuk-do	31	6	0
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	male	3169	41	0	Chungcheongnam-do	115	12	0
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	male	3169	41	0	Jeollabuk-do	7	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	male	3169	41	0	Jeollanam-do	4	2	0
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	male	3169	41	0	Gyeongsangbuk-do	1164	178	17
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	male	3169	41	0	Gyeongsangnam-do	85	20	0
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	male	3169	41	0	Jeju-do	4	2	0
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	female	5067	34	0	Seoul	253	52	0
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	female	5067	34	0	Busan	107	53	1
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	female	5067	34	0	Daegu	6066	734	53
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	female	5067	34	0	Incheon	30	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	female	5067	34	0	Gwangju	16	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	female	5067	34	0	Daejeon	22	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	female	5067	34	0	Ulsan	28	7	0
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	female	5067	34	0	Sejong	40	0	0
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	female	5067	34	0	Gyeonggi-do	231	48	3
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	female	5067	34	0	Gangwon-do	29	7	1
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	female	5067	34	0	Chungcheongbuk-do	31	6	0
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	female	5067	34	0	Chungcheongnam-do	115	12	0
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	female	5067	34	0	Jeollabuk-do	7	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	female	5067	34	0	Jeollanam-do	4	2	0
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	female	5067	34	0	Gyeongsangbuk-do	1164	178	17
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	female	5067	34	0	Gyeongsangnam-do	85	20	0
2020-03-16	0	274504	251297	8236	1137	75	0	0s	85	0	0	female	5067	34	0	Jeju-do	4	2	0
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	male	3169	41	0	Seoul	253	52	0
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	male	3169	41	0	Busan	107	53	1
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	male	3169	41	0	Daegu	6066	734	53
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	male	3169	41	0	Incheon	30	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	male	3169	41	0	Gwangju	16	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	male	3169	41	0	Daejeon	22	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	male	3169	41	0	Ulsan	28	7	0
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	male	3169	41	0	Sejong	40	0	0
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	male	3169	41	0	Gyeonggi-do	231	48	3
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	male	3169	41	0	Gangwon-do	29	7	1
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	male	3169	41	0	Chungcheongbuk-do	31	6	0
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	male	3169	41	0	Chungcheongnam-do	115	12	0
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	male	3169	41	0	Jeollabuk-do	7	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	male	3169	41	0	Jeollanam-do	4	2	0
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	male	3169	41	0	Gyeongsangbuk-do	1164	178	17
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	male	3169	41	0	Gyeongsangnam-do	85	20	0
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	male	3169	41	0	Jeju-do	4	2	0
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	female	5067	34	0	Seoul	253	52	0
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	female	5067	34	0	Busan	107	53	1
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	female	5067	34	0	Daegu	6066	734	53
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	female	5067	34	0	Incheon	30	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	female	5067	34	0	Gwangju	16	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	female	5067	34	0	Daejeon	22	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	female	5067	34	0	Ulsan	28	7	0
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	female	5067	34	0	Sejong	40	0	0
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	female	5067	34	0	Gyeonggi-do	231	48	3
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	female	5067	34	0	Gangwon-do	29	7	1
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	female	5067	34	0	Chungcheongbuk-do	31	6	0
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	female	5067	34	0	Chungcheongnam-do	115	12	0
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	female	5067	34	0	Jeollabuk-do	7	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	female	5067	34	0	Jeollanam-do	4	2	0
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	female	5067	34	0	Gyeongsangbuk-do	1164	178	17
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	female	5067	34	0	Gyeongsangnam-do	85	20	0
2020-03-16	0	274504	251297	8236	1137	75	0	10s	432	0	0	female	5067	34	0	Jeju-do	4	2	0
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	male	3169	41	0	Seoul	253	52	0
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	male	3169	41	0	Busan	107	53	1
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	male	3169	41	0	Daegu	6066	734	53
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	male	3169	41	0	Incheon	30	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	male	3169	41	0	Gwangju	16	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	male	3169	41	0	Daejeon	22	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	male	3169	41	0	Ulsan	28	7	0
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	male	3169	41	0	Sejong	40	0	0
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	male	3169	41	0	Gyeonggi-do	231	48	3
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	male	3169	41	0	Gangwon-do	29	7	1
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	male	3169	41	0	Chungcheongbuk-do	31	6	0
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	male	3169	41	0	Chungcheongnam-do	115	12	0
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	male	3169	41	0	Jeollabuk-do	7	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	male	3169	41	0	Jeollanam-do	4	2	0
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	male	3169	41	0	Gyeongsangbuk-do	1164	178	17
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	male	3169	41	0	Gyeongsangnam-do	85	20	0
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	male	3169	41	0	Jeju-do	4	2	0
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	female	5067	34	0	Seoul	253	52	0
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	female	5067	34	0	Busan	107	53	1
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	female	5067	34	0	Daegu	6066	734	53
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	female	5067	34	0	Incheon	30	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	female	5067	34	0	Gwangju	16	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	female	5067	34	0	Daejeon	22	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	female	5067	34	0	Ulsan	28	7	0
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	female	5067	34	0	Sejong	40	0	0
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	female	5067	34	0	Gyeonggi-do	231	48	3
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	female	5067	34	0	Gangwon-do	29	7	1
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	female	5067	34	0	Chungcheongbuk-do	31	6	0
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	female	5067	34	0	Chungcheongnam-do	115	12	0
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	female	5067	34	0	Jeollabuk-do	7	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	female	5067	34	0	Jeollanam-do	4	2	0
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	female	5067	34	0	Gyeongsangbuk-do	1164	178	17
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	female	5067	34	0	Gyeongsangnam-do	85	20	0
2020-03-16	0	274504	251297	8236	1137	75	0	20s	2313	0	0	female	5067	34	0	Jeju-do	4	2	0
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	male	3169	41	0	Seoul	253	52	0
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	male	3169	41	0	Busan	107	53	1
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	male	3169	41	0	Daegu	6066	734	53
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	male	3169	41	0	Incheon	30	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	male	3169	41	0	Gwangju	16	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	male	3169	41	0	Daejeon	22	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	male	3169	41	0	Ulsan	28	7	0
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	male	3169	41	0	Sejong	40	0	0
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	male	3169	41	0	Gyeonggi-do	231	48	3
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	male	3169	41	0	Gangwon-do	29	7	1
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	male	3169	41	0	Chungcheongbuk-do	31	6	0
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	male	3169	41	0	Chungcheongnam-do	115	12	0
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	male	3169	41	0	Jeollabuk-do	7	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	male	3169	41	0	Jeollanam-do	4	2	0
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	male	3169	41	0	Gyeongsangbuk-do	1164	178	17
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	male	3169	41	0	Gyeongsangnam-do	85	20	0
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	male	3169	41	0	Jeju-do	4	2	0
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	female	5067	34	0	Seoul	253	52	0
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	female	5067	34	0	Busan	107	53	1
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	female	5067	34	0	Daegu	6066	734	53
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	female	5067	34	0	Incheon	30	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	female	5067	34	0	Gwangju	16	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	female	5067	34	0	Daejeon	22	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	female	5067	34	0	Ulsan	28	7	0
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	female	5067	34	0	Sejong	40	0	0
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	female	5067	34	0	Gyeonggi-do	231	48	3
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	female	5067	34	0	Gangwon-do	29	7	1
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	female	5067	34	0	Chungcheongbuk-do	31	6	0
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	female	5067	34	0	Chungcheongnam-do	115	12	0
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	female	5067	34	0	Jeollabuk-do	7	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	female	5067	34	0	Jeollanam-do	4	2	0
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	female	5067	34	0	Gyeongsangbuk-do	1164	178	17
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	female	5067	34	0	Gyeongsangnam-do	85	20	0
2020-03-16	0	274504	251297	8236	1137	75	0	30s	849	1	0	female	5067	34	0	Jeju-do	4	2	0
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	male	3169	41	0	Seoul	253	52	0
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	male	3169	41	0	Busan	107	53	1
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	male	3169	41	0	Daegu	6066	734	53
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	male	3169	41	0	Incheon	30	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	male	3169	41	0	Gwangju	16	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	male	3169	41	0	Daejeon	22	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	male	3169	41	0	Ulsan	28	7	0
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	male	3169	41	0	Sejong	40	0	0
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	male	3169	41	0	Gyeonggi-do	231	48	3
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	male	3169	41	0	Gangwon-do	29	7	1
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	male	3169	41	0	Chungcheongbuk-do	31	6	0
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	male	3169	41	0	Chungcheongnam-do	115	12	0
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	male	3169	41	0	Jeollabuk-do	7	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	male	3169	41	0	Jeollanam-do	4	2	0
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	male	3169	41	0	Gyeongsangbuk-do	1164	178	17
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	male	3169	41	0	Gyeongsangnam-do	85	20	0
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	male	3169	41	0	Jeju-do	4	2	0
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	female	5067	34	0	Seoul	253	52	0
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	female	5067	34	0	Busan	107	53	1
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	female	5067	34	0	Daegu	6066	734	53
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	female	5067	34	0	Incheon	30	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	female	5067	34	0	Gwangju	16	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	female	5067	34	0	Daejeon	22	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	female	5067	34	0	Ulsan	28	7	0
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	female	5067	34	0	Sejong	40	0	0
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	female	5067	34	0	Gyeonggi-do	231	48	3
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	female	5067	34	0	Gangwon-do	29	7	1
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	female	5067	34	0	Chungcheongbuk-do	31	6	0
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	female	5067	34	0	Chungcheongnam-do	115	12	0
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	female	5067	34	0	Jeollabuk-do	7	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	female	5067	34	0	Jeollanam-do	4	2	0
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	female	5067	34	0	Gyeongsangbuk-do	1164	178	17
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	female	5067	34	0	Gyeongsangnam-do	85	20	0
2020-03-16	0	274504	251297	8236	1137	75	0	40s	1147	1	0	female	5067	34	0	Jeju-do	4	2	0
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	male	3169	41	0	Seoul	253	52	0
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	male	3169	41	0	Busan	107	53	1
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	male	3169	41	0	Daegu	6066	734	53
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	male	3169	41	0	Incheon	30	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	male	3169	41	0	Gwangju	16	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	male	3169	41	0	Daejeon	22	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	male	3169	41	0	Ulsan	28	7	0
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	male	3169	41	0	Sejong	40	0	0
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	male	3169	41	0	Gyeonggi-do	231	48	3
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	male	3169	41	0	Gangwon-do	29	7	1
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	male	3169	41	0	Chungcheongbuk-do	31	6	0
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	male	3169	41	0	Chungcheongnam-do	115	12	0
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	male	3169	41	0	Jeollabuk-do	7	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	male	3169	41	0	Jeollanam-do	4	2	0
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	male	3169	41	0	Gyeongsangbuk-do	1164	178	17
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	male	3169	41	0	Gyeongsangnam-do	85	20	0
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	male	3169	41	0	Jeju-do	4	2	0
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	female	5067	34	0	Seoul	253	52	0
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	female	5067	34	0	Busan	107	53	1
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	female	5067	34	0	Daegu	6066	734	53
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	female	5067	34	0	Incheon	30	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	female	5067	34	0	Gwangju	16	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	female	5067	34	0	Daejeon	22	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	female	5067	34	0	Ulsan	28	7	0
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	female	5067	34	0	Sejong	40	0	0
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	female	5067	34	0	Gyeonggi-do	231	48	3
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	female	5067	34	0	Gangwon-do	29	7	1
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	female	5067	34	0	Chungcheongbuk-do	31	6	0
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	female	5067	34	0	Chungcheongnam-do	115	12	0
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	female	5067	34	0	Jeollabuk-do	7	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	female	5067	34	0	Jeollanam-do	4	2	0
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	female	5067	34	0	Gyeongsangbuk-do	1164	178	17
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	female	5067	34	0	Gyeongsangnam-do	85	20	0
2020-03-16	0	274504	251297	8236	1137	75	0	50s	1585	6	0	female	5067	34	0	Jeju-do	4	2	0
2020-03-16	0	274504	251297	8236	1137	75	0	60s	1024	14	0	male	3169	41	0	Seoul	253	52	0
2020-03-16	0	274504	251297	8236	1137	75	0	60s	1024	14	0	male	3169	41	0	Busan	107	53	1
2020-03-16	0	274504	251297	8236	1137	75	0	60s	1024	14	0	male	3169	41	0	Daegu	6066	734	53
2020-03-16	0	274504	251297	8236	1137	75	0	60s	1024	14	0	male	3169	41	0	Incheon	30	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	60s	1024	14	0	male	3169	41	0	Gwangju	16	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	60s	1024	14	0	male	3169	41	0	Daejeon	22	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	60s	1024	14	0	male	3169	41	0	Ulsan	28	7	0
2020-03-16	0	274504	251297	8236	1137	75	0	60s	1024	14	0	male	3169	41	0	Sejong	40	0	0
2020-03-16	0	274504	251297	8236	1137	75	0	60s	1024	14	0	male	3169	41	0	Gyeonggi-do	231	48	3
2020-03-16	0	274504	251297	8236	1137	75	0	60s	1024	14	0	male	3169	41	0	Gangwon-do	29	7	1
2020-03-16	0	274504	251297	8236	1137	75	0	60s	1024	14	0	male	3169	41	0	Chungcheongbuk-do	31	6	0
2020-03-16	0	274504	251297	8236	1137	75	0	60s	1024	14	0	male	3169	41	0	Chungcheongnam-do	115	12	0
2020-03-16	0	274504	251297	8236	1137	75	0	60s	1024	14	0	male	3169	41	0	Jeollabuk-do	7	4	0
2020-03-16	0	274504	251297	8236	1137	75	0	60s	1024	14	0	male	3169	41	0	Jeollanam-do	4	2	0
2020-03-16	0	274504	251297	8236	1137	75	0	60s	1024	14	0	male	3169	41	0	Gyeongsangbuk-do	1164	178	17
